1.682,0.9107
1.6687,0.9638
1.6464,0.34378
1.6146,0.85293
1.5733,0.7426
1.5223,0.54202
1.4616,0.050417
1.3918,0.61284
1.3134,0.8083
1.2277,0.77708
1.136,0.87219
1.0401,0.089273
0.94231,0.39346
0.84615,0.7399
0.72601,0.52777
0.63405,0.88665
0.58519,0.25119
0.57728,0.46382
0.56534,0.22942
0.55651,0.66261
0.54361,0.4856
0.52221,0.59604
0.49762,0.77693
0.47998,0.59196
0.46274,0.98729
0.43364,0.12203
0.41225,0.67267
0.39524,0.96871
0.36363,0.56617
0.34867,0.56487
0.32688,0.25965
0.29482,0.51975
0.29043,0.41859
0.2619,0.23406
0.23831,0.96458
0.23391,0.030965
0.21219,0.70249
0.19115,0.1866
0.16977,0.22685
0.15714,0.77501
0.15099,0.3806
0.14698,0.47318
0.14065,0.24752
0.13715,0.4565
0.11765,0.57822
0.13535,0.18303
0.13437,0.55262
0.13363,0.59716
0.13282,0.099258
0.13188,0.10965
0.13088,0.16935
0.12932,0.97736
0.12997,0.34821
0.095995,0.95483
0.089118,0.37235
0.083471,0.33596
0.075287,0.65865
0.072384,0.80821
0.068258,0.44145
0.066933,0.88218
0.064761,0.55955
0.060504,0.050965
0.059946,0.96452
0.053804,0.21221
0.053183,0.75588
0.050089,0.60279
0.045289,0.26649
0.044982,0.098738
0.038238,0.83198
0.037098,0.57004
0.036415,0.25169
0.032791,0.0051135
0.02991,0.97728
0.029581,0.43674
0.028868,0.15707
0.028817,0.60958
0.025191,0.56043
0.024288,0.89354
0.023841,0.74786
0.02346,0.36042
0.023163,0.35528
0.022624,0.11542
0.022057,0.27728
0.022113,0.52572
0.020332,0.65454
0.019539,0.34236
0.018256,0.83826
0.018208,0.50307
0.017591,0.028162
0.016589,0.61075
2.2463e-05,0.018914
0.00014993,0.62539
0.00026001,0.20846
0.00050162,0.13031
0.0010293,0.47114
0.0011839,0.97399
0.01583,0.64286
0.014798,0.27732
0.014073,0.79961
0.0022762,0.85171
0.0022544,0.70697
0.0025889,0.30132
0.013636,0.75328
0.0029484,0.14769
0.013313,0.26533
0.003417,0.014464
0.012477,0.41474
0.0037752,0.38877
0.0039491,0.032537
0.012043,0.93495
0.011341,0.70853
0.01103,0.94566
0.0039857,0.10892
0.0041324,0.067216
0.0040349,0.22781
0.0040602,0.57896
0.0045031,0.86156
0.0041626,0.41883
0.0042134,0.50993
0.0042386,0.92399
0.0044497,0.50233
0.0045283,0.13825
0.0049427,0.29196
0.0048362,0.61901
0.0049178,0.09198
0.0048929,0.65662
0.01076,0.57889
0.010646,0.31873
0.010423,0.4943
0.0053068,0.70824
0.0053441,0.98553
0.0066831,0.67647
0.0053718,0.69054
0.0064274,0.84083
0.0058443,0.6127
0.010283,0.23506
0.010277,0.94868
0.0070702,0.99609
0.0070335,0.40871
0.0058833,0.18226
0.0065252,0.69221
0.0059788,0.13055
0.0064993,0.2654
0.010204,0.0056186
0.0059173,0.48498
0.0102,0.9517
0.0071408,0.2987
0.010192,0.61268
0.0053944,0.69171
0.0086166,0.50229
0.0085741,0.40284
0.0076403,0.87972
0.010109,0.88487
0.0077204,0.13353
0.0077596,0.2061
0.010093,0.61639
0.010079,0.42702
0.01003,0.84019
0.0077413,0.016539
0.0092343,0.77452
0.0071334,0.3796
0.0092936,0.012318
0.010012,0.60313
0.0096231,0.33097
0.0088544,0.7527
0.009963,0.6128
0.0082811,0.0092713
0.0059368,0.99688
0.0099335,0.89443
0.0082239,0.040759
0.0088916,0.73684
0.009724,0.26045
0.0097173,0.88918
0.0083442,0.92413
0.0087622,0.13082
0.008311,0.13462
0.0093304,0.6114
0.0099131,0.12552
0.0093748,0.85071
0.0097759,0.48169
