1.3556,0.15183,0.011526,0.00087501,1.2715e-11,2.1568e-112
1.3682,0.15641,0.012232,0.00095665,1.7118e-11,4.2186e-111
1.3808,0.16099,0.012959,0.0010432,2.2846e-11,7.5646e-110
1.3936,0.16557,0.013707,0.0011348,3.0242e-11,1.2497e-108
1.4065,0.17015,0.014475,0.0012315,3.9723e-11,1.9104e-107
1.4196,0.17473,0.015264,0.0013335,5.1794e-11,2.7137e-106
1.4327,0.1793,0.016074,0.001441,6.7066e-11,3.5955e-105
1.446,0.18387,0.016904,0.0015541,8.6268e-11,4.459e-104
1.4594,0.18844,0.017755,0.0016729,1.1027e-10,5.1931e-103
1.4729,0.19301,0.018626,0.0017975,1.4012e-10,5.6965e-102
1.4865,0.19757,0.019518,0.0019281,1.7702e-10,5.9023e-101
1.5003,0.20214,0.02043,0.0020648,2.2244e-10,5.7914e-100
1.5142,0.2067,0.021362,0.0022078,2.7805e-10,5.3946e-99
1.5282,0.21126,0.022315,0.0023571,3.4584e-10,4.7811e-98
1.5424,0.21582,0.023288,0.002513,4.2812e-10,4.0403e-97
1.5567,0.22037,0.024282,0.0026755,5.2756e-10,3.262e-96
1.5711,0.22492,0.025295,0.0028448,6.4727e-10,2.5209e-95
1.5856,0.22947,0.026329,0.0030209,7.908e-10,1.868e-94
1.6003,0.23402,0.027383,0.0032041,9.6226e-10,1.3295e-93
1.6151,0.23857,0.028457,0.0033945,1.1664e-09,9.1017e-93
1.6301,0.24311,0.029551,0.0035921,1.4085e-09,6.0028e-92
1.6452,0.24765,0.030665,0.0037972,1.6948e-09,3.8192e-91
1.6604,0.25219,0.0318,0.0040097,2.0323e-09,2.3472e-90
1.6758,0.25672,0.032953,0.00423,2.4288e-09,1.3951e-89
1.6913,0.26126,0.034127,0.004458,2.8933e-09,8.0291e-89
1.707,0.26579,0.035321,0.0046939,3.436e-09,4.4793e-88
1.7228,0.27031,0.036535,0.0049379,4.0681e-09,2.4249e-87
1.7388,0.27484,0.037768,0.00519,4.8027e-09,1.2751e-86
1.7549,0.27936,0.039021,0.0054504,5.6539e-09,6.5189e-86
1.7711,0.28388,0.040293,0.0057191,6.6378e-09,3.2433e-85
1.7875,0.28839,0.041585,0.0059964,7.7725e-09,1.5716e-84
1.8041,0.2929,0.042897,0.0062823,9.078e-09,7.4238e-84
1.8208,0.29741,0.044227,0.0065769,1.0576e-08,3.4209e-83
1.8377,0.30192,0.045578,0.0068804,1.2293e-08,1.539e-82
1.8547,0.30642,0.046948,0.0071929,1.4254e-08,6.764e-82
1.8719,0.31092,0.048337,0.0075145,1.6492e-08,2.9064e-81
1.8892,0.31542,0.049745,0.0078453,1.9038e-08,1.2217e-80
1.9067,0.31991,0.051172,0.0081854,2.1931e-08,5.0267e-80
1.9244,0.3244,0.052619,0.0085349,2.5211e-08,2.0258e-79
1.9422,0.32889,0.054084,0.0088939,2.8923e-08,8.0013e-79
1.9602,0.33337,0.055569,0.0092626,3.3117e-08,3.0988e-78
1.9783,0.33785,0.057073,0.0096411,3.7846e-08,1.1774e-77
1.9966,0.34233,0.058595,0.010029,4.317e-08,4.391e-77
2.0151,0.3468,0.060136,0.010428,4.9154e-08,1.6082e-76
2.0338,0.35127,0.061696,0.010836,5.5869e-08,5.7872e-76
2.0526,0.35574,0.063275,0.011255,6.3392e-08,2.047e-75
2.0716,0.3602,0.064872,0.011684,7.1808e-08,7.1197e-75
2.0908,0.36466,0.066488,0.012123,8.1208e-08,2.4362e-74
2.1102,0.36911,0.068122,0.012572,9.1692e-08,8.2041e-74
2.1297,0.37356,0.069775,0.013033,1.0337e-07,2.7201e-73
2.1495,0.37801,0.071446,0.013504,1.1635e-07,8.8824e-73
2.1694,0.38245,0.073136,0.013986,1.3078e-07,2.8577e-72
2.1895,0.38689,0.074843,0.014478,1.4677e-07,9.0618e-72
2.2098,0.39133,0.076569,0.014982,1.6449e-07,2.833e-71
2.2302,0.39576,0.078313,0.015497,1.841e-07,8.7351e-71
2.2509,0.40019,0.080075,0.016023,2.0576e-07,2.6571e-70
2.2717,0.40461,0.081855,0.01656,2.2967e-07,7.976e-70
2.2928,0.40903,0.083653,0.017108,2.5602e-07,2.3634e-69
2.314,0.41344,0.085468,0.017668,2.8504e-07,6.9149e-69
2.3354,0.41786,0.087302,0.01824,3.1695e-07,1.9982e-68
2.3571,0.42226,0.089153,0.018823,3.5201e-07,5.7045e-68
2.3789,0.42666,0.091021,0.019418,3.9047e-07,1.6093e-67
2.4009,0.43106,0.092907,0.020024,4.3264e-07,4.4874e-67
2.4232,0.43546,0.094811,0.020643,4.7881e-07,1.2371e-66
2.4456,0.43984,0.096732,0.021273,5.2932e-07,3.3723e-66
2.4683,0.44423,0.09867,0.021916,5.8452e-07,9.0932e-66
2.4911,0.44861,0.10063,0.022571,6.4478e-07,2.4257e-65
2.5142,0.45298,0.1026,0.023238,7.105e-07,6.4029e-65
2.5375,0.45736,0.10459,0.023917,7.8211e-07,1.6728e-64
2.561,0.46172,0.10659,0.024608,8.6007e-07,4.3261e-64
2.5847,0.46608,0.10862,0.025312,9.4487e-07,1.1077e-63
2.6087,0.47044,0.11066,0.026029,1.037e-06,2.8089e-63
2.6328,0.47479,0.11271,0.026758,1.137e-06,7.0548e-63
2.6572,0.47914,0.11479,0.0275,1.2456e-06,1.7553e-62
2.6818,0.48348,0.11688,0.028254,1.3632e-06,4.3272e-62
2.7067,0.48782,0.11898,0.029022,1.4905e-06,1.0571e-61
2.7317,0.49215,0.12111,0.029802,1.6283e-06,2.5597e-61
2.757,0.49648,0.12325,0.030595,1.7773e-06,6.1441e-61
2.7826,0.50081,0.1254,0.031401,1.9383e-06,1.4622e-60
2.8083,0.50512,0.12758,0.032221,2.1121e-06,3.4503e-60
2.8343,0.50944,0.12976,0.033053,2.2995e-06,8.0747e-60
2.8606,0.51375,0.13197,0.033899,2.5016e-06,1.8744e-59
2.8871,0.51805,0.13419,0.034758,2.7192e-06,4.3161e-59
2.9138,0.52235,0.13642,0.03563,2.9534e-06,9.8609e-59
2.9408,0.52664,0.13867,0.036516,3.2053e-06,2.2355e-58
2.9681,0.53093,0.14094,0.037415,3.476e-06,5.0293e-58
2.9955,0.53521,0.14322,0.038328,3.7667e-06,1.123e-57
3.0233,0.53949,0.14552,0.039254,4.0788e-06,2.4893e-57
3.0513,0.54376,0.14784,0.040194,4.4135e-06,5.4777e-57
3.0796,0.54802,0.15017,0.041147,4.7723e-06,1.1968e-56
3.1081,0.55229,0.15251,0.042114,5.1566e-06,2.5965e-56
3.1369,0.55654,0.15487,0.043095,5.568e-06,5.5942e-56
3.1659,0.56079,0.15724,0.04409,6.0081e-06,1.1971e-55
3.1952,0.56504,0.15963,0.045099,6.4787e-06,2.5445e-55
3.2248,0.56927,0.16204,0.046122,6.9815e-06,5.373e-55
3.2547,0.57351,0.16446,0.047158,7.5184e-06,1.1272e-54
3.2849,0.57774,0.16689,0.048209,8.0914e-06,2.3495e-54
3.3153,0.58196,0.16934,0.049274,8.7026e-06,4.8666e-54
3.346,0.58618,0.1718,0.050353,9.3541e-06,1.0018e-53
3.377,0.59039,0.17428,0.051446,1.0048e-05,2.0494e-53
3.4083,0.59459,0.17677,0.052553,1.0787e-05,4.1675e-53
3.4398,0.59879,0.17928,0.053674,1.1574e-05,8.4243e-53
3.4717,0.60298,0.1818,0.05481,1.2411e-05,1.6929e-52
3.5038,0.60717,0.18433,0.05596,1.33e-05,3.3823e-52
3.5363,0.61135,0.18688,0.057124,1.4245e-05,6.7192e-52
3.569,0.61553,0.18944,0.058303,1.5248e-05,1.3273e-51
3.6021,0.6197,0.19201,0.059496,1.6314e-05,2.6074e-51
3.6355,0.62386,0.1946,0.060703,1.7444e-05,5.0941e-51
3.6691,0.62802,0.19721,0.061925,1.8642e-05,9.8987e-51
3.7031,0.63218,0.19982,0.063161,1.9912e-05,1.9132e-50
3.7374,0.63632,0.20245,0.064412,2.1257e-05,3.6786e-50
3.772,0.64046,0.2051,0.065678,2.2681e-05,7.036e-50
3.807,0.6446,0.20775,0.066958,2.4188e-05,1.3389e-49
3.8422,0.64872,0.21042,0.068252,2.5782e-05,2.535e-49
3.8778,0.65284,0.2131,0.069562,2.7468e-05,4.7757e-49
3.9137,0.65696,0.2158,0.070886,2.925e-05,8.9527e-49
3.95,0.66107,0.21851,0.072224,3.1132e-05,1.6702e-48
3.9866,0.66517,0.22123,0.073577,3.3119e-05,3.1008e-48
4.0235,0.66927,0.22396,0.074945,3.5216e-05,5.7297e-48
4.0608,0.67336,0.22671,0.076328,3.7429e-05,1.0538e-47
4.0984,0.67744,0.22947,0.077725,3.9762e-05,1.9292e-47
4.1363,0.68152,0.23224,0.079137,4.2221e-05,3.5156e-47
4.1747,0.68559,0.23502,0.080564,4.4812e-05,6.3777e-47
4.2133,0.68966,0.23781,0.082005,4.7541e-05,1.1519e-46
4.2523,0.69372,0.24062,0.083461,5.0414e-05,2.0712e-46
4.2917,0.69777,0.24344,0.084932,5.3437e-05,3.708e-46
4.3315,0.70181,0.24627,0.086418,5.6617e-05,6.6101e-46
4.3716,0.70585,0.24911,0.087919,5.9961e-05,1.1733e-45
4.4121,0.70988,0.25197,0.089434,6.3476e-05,2.074e-45
4.453,0.71391,0.25483,0.090964,6.7169e-05,3.651e-45
4.4942,0.71793,0.25771,0.092509,7.1047e-05,6.4005e-45
4.5358,0.72194,0.2606,0.094069,7.512e-05,1.1175e-44
4.5778,0.72595,0.2635,0.095644,7.9393e-05,1.9434e-44
4.6202,0.72995,0.26641,0.097233,8.3877e-05,3.3663e-44
4.663,0.73394,0.26933,0.098837,8.8579e-05,5.8082e-44
4.7062,0.73792,0.27227,0.10046,9.3509e-05,9.9827e-44
4.7498,0.7419,0.27521,0.10209,9.8675e-05,1.7092e-43
4.7938,0.74588,0.27817,0.10374,0.00010409,2.9153e-43
4.8382,0.74984,0.28113,0.1054,0.00010975,4.9539e-43
4.883,0.7538,0.28411,0.10708,0.00011569,8.387e-43
4.9282,0.75775,0.28709,0.10877,0.0001219,1.4147e-42
4.9739,0.7617,0.29009,0.11048,0.00012839,2.3778e-42
5.02,0.76563,0.2931,0.1122,0.00013519,3.982e-42
5.0665,0.76956,0.29611,0.11394,0.00014229,6.6451e-42
5.1134,0.77349,0.29914,0.11569,0.00014971,1.105e-41
5.1607,0.7774,0.30218,0.11746,0.00015747,1.8312e-41
5.2085,0.78131,0.30523,0.11924,0.00016557,3.0242e-41
5.2568,0.78522,0.30828,0.12103,0.00017403,4.9774e-41
5.3055,0.78911,0.31135,0.12284,0.00018286,8.1646e-41
5.3546,0.793,0.31443,0.12467,0.00019207,1.3348e-40
5.4042,0.79688,0.31751,0.12651,0.00020169,2.1751e-40
5.4543,0.80076,0.32061,0.12836,0.00021171,3.5328e-40
5.5048,0.80462,0.32371,0.13023,0.00022216,5.7195e-40
5.5558,0.80848,0.32682,0.13212,0.00023305,9.2301e-40
5.6072,0.81234,0.32995,0.13401,0.0002444,1.4848e-39
5.6592,0.81618,0.33308,0.13593,0.00025622,2.3812e-39
5.7116,0.82002,0.33622,0.13785,0.00026852,3.8068e-39
5.7645,0.82385,0.33937,0.13979,0.00028134,6.0673e-39
5.8179,0.82768,0.34252,0.14175,0.00029467,9.6406e-39
5.8718,0.83149,0.34569,0.14372,0.00030854,1.5273e-38
5.9262,0.8353,0.34887,0.1457,0.00032298,2.4122e-38
5.981,0.8391,0.35205,0.1477,0.00033798,3.7988e-38
6.0364,0.8429,0.35524,0.14972,0.00035358,5.9649e-38
6.0923,0.84669,0.35844,0.15174,0.00036979,9.3391e-38
6.1488,0.85047,0.36165,0.15378,0.00038664,1.458e-37
6.2057,0.85424,0.36486,0.15584,0.00040413,2.2698e-37
6.2632,0.858,0.36809,0.15791,0.0004223,3.5235e-37
6.3212,0.86176,0.37132,0.15999,0.00044117,5.4546e-37
6.3798,0.86551,0.37456,0.16209,0.00046075,8.4207e-37
6.4389,0.86925,0.3778,0.1642,0.00048106,1.2964e-36
6.4985,0.87299,0.38106,0.16633,0.00050214,1.9905e-36
6.5587,0.87672,0.38432,0.16847,0.000524,3.048e-36
6.6194,0.88044,0.38759,0.17062,0.00054666,4.6549e-36
6.6807,0.88415,0.39086,0.17279,0.00057016,7.0902e-36
6.7426,0.88786,0.39414,0.17497,0.0005945,1.0771e-35
6.8051,0.89155,0.39743,0.17717,0.00061973,1.6322e-35
6.8681,0.89524,0.40073,0.17938,0.00064586,2.4668e-35
6.9317,0.89893,0.40403,0.1816,0.00067293,3.7188e-35
6.9959,0.9026,0.40734,0.18383,0.00070095,5.5922e-35
7.0607,0.90627,0.41066,0.18608,0.00072995,8.3882e-35
7.1261,0.90993,0.41398,0.18835,0.00075997,1.2551e-34
7.1921,0.91358,0.41731,0.19062,0.00079102,1.8734e-34
7.2587,0.91722,0.42065,0.19291,0.00082315,2.7894e-34
7.326,0.92086,0.42399,0.19522,0.00085637,4.1433e-34
7.3938,0.92449,0.42734,0.19753,0.00089072,6.1397e-34
7.4623,0.92811,0.43069,0.19986,0.00092623,9.0764e-34
7.5314,0.93172,0.43405,0.20221,0.00096293,1.3386e-33
7.6012,0.93533,0.43742,0.20456,0.0010008,1.9697e-33
7.6716,0.93893,0.44079,0.20693,0.00104,2.8915e-33
7.7426,0.94251,0.44417,0.20932,0.0010805,4.235e-33
7.8144,0.9461,0.44755,0.21171,0.0011222,6.1887e-33
7.8867,0.94967,0.45094,0.21412,0.0011654,9.0233e-33
7.9598,0.95324,0.45433,0.21654,0.0012099,1.3127e-32
8.0335,0.9568,0.45773,0.21898,0.0012558,1.9054e-32
8.1079,0.96035,0.46113,0.22142,0.0013032,2.7597e-32
8.183,0.96389,0.46454,0.22388,0.0013521,3.9884e-32
8.2588,0.96743,0.46796,0.22636,0.0014025,5.7516e-32
8.3353,0.97095,0.47137,0.22884,0.0014545,8.2764e-32
8.4125,0.97447,0.4748,0.23134,0.0015081,1.1884e-31
8.4904,0.97798,0.47823,0.23385,0.0015633,1.7029e-31
8.5691,0.98149,0.48166,0.23637,0.0016202,2.435e-31
8.6484,0.98498,0.4851,0.23891,0.0016789,3.4745e-31
8.7285,0.98847,0.48854,0.24145,0.0017393,4.9477e-31
8.8094,0.99195,0.49198,0.24401,0.0018015,7.0311e-31
8.891,0.99542,0.49543,0.24658,0.0018655,9.9716e-31
8.9733,0.99889,0.49889,0.24917,0.0019315,1.4113e-30
9.0564,1.0023,0.50234,0.25176,0.0019994,1.9935e-30
9.1403,1.0058,0.50581,0.25437,0.0020692,2.8103e-30
9.225,1.0092,0.50927,0.25699,0.0021411,3.954e-30
9.3104,1.0127,0.51274,0.25962,0.002215,5.5523e-30
9.3966,1.0161,0.51622,0.26226,0.002291,7.7816e-30
9.4837,1.0195,0.51969,0.26491,0.0023692,1.0885e-29
9.5715,1.0229,0.52317,0.26758,0.0024496,1.5197e-29
9.6602,1.0263,0.52666,0.27026,0.0025323,2.1177e-29
9.7496,1.0297,0.53014,0.27294,0.0026172,2.9455e-29
9.84,1.0331,0.53363,0.27564,0.0027045,4.0893e-29
9.9311,1.0365,0.53713,0.27836,0.0027942,5.6667e-29
10.023,1.0398,0.54062,0.28108,0.0028863,7.8382e-29
10.116,1.0432,0.54412,0.28381,0.002981,1.0822e-28
10.21,1.0465,0.54762,0.28655,0.0030781,1.4915e-28
10.304,1.0499,0.55113,0.28931,0.0031779,2.0519e-28
10.4,1.0532,0.55464,0.29208,0.0032803,2.8178e-28
10.496,1.0565,0.55815,0.29485,0.0033854,3.8627e-28
10.593,1.0599,0.56166,0.29764,0.0034933,5.2859e-28
10.691,1.0632,0.56517,0.30044,0.003604,7.2208e-28
10.79,1.0665,0.56869,0.30325,0.0037176,9.847e-28
10.89,1.0698,0.57221,0.30607,0.003834,1.3405e-27
10.991,1.0731,0.57573,0.3089,0.0039535,1.8218e-27
11.093,1.0763,0.57925,0.31174,0.0040759,2.4717e-27
11.196,1.0796,0.58278,0.31459,0.0042015,3.3478e-27
11.299,1.0829,0.58631,0.31745,0.0043302,4.527e-27
11.404,1.0861,0.58984,0.32032,0.0044621,6.1112e-27
11.51,1.0894,0.59337,0.3232,0.0045973,8.2364e-27
11.616,1.0926,0.5969,0.32609,0.0047358,1.1082e-26
11.724,1.0958,0.60043,0.32899,0.0048776,1.4888e-26
11.832,1.0991,0.60397,0.3319,0.005023,1.9968e-26
11.942,1.1023,0.60751,0.33482,0.0051718,2.6738e-26
12.053,1.1055,0.61105,0.33775,0.0053242,3.5747e-26
12.164,1.1087,0.61459,0.34069,0.0054802,4.7716e-26
12.277,1.1119,0.61813,0.34364,0.0056399,6.3593e-26
12.391,1.1151,0.62167,0.3466,0.0058033,8.4621e-26
12.505,1.1182,0.62521,0.34956,0.0059706,1.1243e-25
12.621,1.1214,0.62876,0.35254,0.0061417,1.4915e-25
12.738,1.1245,0.6323,0.35552,0.0063168,1.9756e-25
12.856,1.1277,0.63585,0.35852,0.0064959,2.6128e-25
12.975,1.1308,0.63939,0.36152,0.006679,3.4504e-25
13.095,1.134,0.64294,0.36453,0.0068663,4.5497e-25
13.217,1.1371,0.64649,0.36756,0.0070579,5.9905e-25
13.339,1.1402,0.65003,0.37059,0.0072536,7.8758e-25
13.463,1.1433,0.65358,0.37362,0.0074538,1.0339e-24
13.587,1.1464,0.65713,0.37667,0.0076583,1.3554e-24
13.713,1.1495,0.66068,0.37972,0.0078673,1.7742e-24
13.84,1.1526,0.66423,0.38279,0.0080809,2.3191e-24
13.968,1.1557,0.66777,0.38586,0.0082991,3.0271e-24
14.098,1.1587,0.67132,0.38894,0.0085219,3.9456e-24
14.228,1.1618,0.67487,0.39203,0.0087496,5.1356e-24
14.36,1.1648,0.67842,0.39512,0.008982,6.6751e-24
14.493,1.1679,0.68197,0.39823,0.0092193,8.6642e-24
14.627,1.1709,0.68552,0.40134,0.0094617,1.1231e-23
14.763,1.1739,0.68906,0.40446,0.009709,1.4537e-23
14.9,1.177,0.69261,0.40758,0.0099615,1.8792e-23
15.038,1.18,0.69616,0.41072,0.010219,2.4259e-23
15.177,1.183,0.6997,0.41386,0.010482,3.1274e-23
15.317,1.186,0.70325,0.41701,0.01075,4.0265e-23
15.459,1.1889,0.70679,0.42017,0.011024,5.1772e-23
15.602,1.1919,0.71033,0.42333,0.011303,6.6479e-23
15.747,1.1949,0.71388,0.4265,0.011588,8.5253e-23
15.893,1.1978,0.71742,0.42968,0.011878,1.0919e-22
16.04,1.2008,0.72096,0.43286,0.012174,1.3966e-22
16.189,1.2037,0.7245,0.43606,0.012476,1.7841e-22
16.339,1.2067,0.72804,0.43925,0.012783,2.2762e-22
16.49,1.2096,0.73157,0.44246,0.013097,2.9004e-22
16.643,1.2125,0.73511,0.44567,0.013417,3.691e-22
16.797,1.2154,0.73864,0.44889,0.013742,4.6914e-22
16.952,1.2183,0.74218,0.45211,0.014074,5.9554e-22
17.109,1.2212,0.74571,0.45534,0.014412,7.5507e-22
17.268,1.2241,0.74924,0.45858,0.014756,9.5616e-22
17.428,1.227,0.75277,0.46182,0.015107,1.2093e-21
17.589,1.2299,0.75629,0.46507,0.015464,1.5277e-21
17.752,1.2327,0.75982,0.46833,0.015828,1.9275e-21
17.917,1.2356,0.76334,0.47159,0.016198,2.4291e-21
18.082,1.2384,0.76686,0.47485,0.016575,3.0575e-21
18.25,1.2413,0.77038,0.47813,0.016959,3.844e-21
18.419,1.2441,0.7739,0.4814,0.01735,4.8272e-21
18.59,1.2469,0.77741,0.48469,0.017747,6.0547e-21
18.762,1.2497,0.78092,0.48798,0.018152,7.5856e-21
18.936,1.2525,0.78444,0.49127,0.018564,9.4925e-21
19.111,1.2553,0.78794,0.49457,0.018983,1.1865e-20
19.288,1.2581,0.79145,0.49787,0.019409,1.4814e-20
19.467,1.2609,0.79495,0.50118,0.019842,1.8475e-20
19.647,1.2637,0.79845,0.5045,0.020283,2.3015e-20
19.829,1.2665,0.80195,0.50782,0.020731,2.8638e-20
20.012,1.2692,0.80545,0.51114,0.021187,3.5596e-20
20.198,1.272,0.80894,0.51447,0.02165,4.4195e-20
20.385,1.2747,0.81243,0.5178,0.022121,5.4811e-20
20.574,1.2774,0.81592,0.52114,0.0226,6.7903e-20
20.764,1.2802,0.8194,0.52448,0.023087,8.4031e-20
20.957,1.2829,0.82289,0.52783,0.023582,1.0388e-19
21.151,1.2856,0.82637,0.53118,0.024085,1.2827e-19
21.347,1.2883,0.82984,0.53454,0.024595,1.5823e-19
21.544,1.291,0.83331,0.5379,0.025115,1.9497e-19
21.744,1.2937,0.83678,0.54126,0.025642,2.4e-19
21.945,1.2963,0.84025,0.54463,0.026177,2.9511e-19
22.149,1.299,0.84371,0.548,0.026721,3.6251e-19
22.354,1.3017,0.84718,0.55137,0.027274,4.4483e-19
22.561,1.3043,0.85063,0.55475,0.027835,5.4529e-19
22.77,1.307,0.85409,0.55813,0.028405,6.6775e-19
22.981,1.3096,0.85754,0.56152,0.028983,8.1688e-19
23.193,1.3122,0.86098,0.56491,0.02957,9.983e-19
23.408,1.3149,0.86443,0.5683,0.030166,1.2188e-18
23.625,1.3175,0.86787,0.57169,0.030771,1.4865e-18
23.844,1.3201,0.8713,0.57509,0.031385,1.8112e-18
24.065,1.3227,0.87473,0.57849,0.032008,2.2047e-18
24.288,1.3253,0.87816,0.5819,0.03264,2.681e-18
24.513,1.3278,0.88159,0.58531,0.033282,3.257e-18
24.74,1.3304,0.88501,0.58872,0.033933,3.9529e-18
24.969,1.333,0.88843,0.59213,0.034593,4.7929e-18
25.2,1.3355,0.89184,0.59555,0.035263,5.8058e-18
25.433,1.3381,0.89525,0.59896,0.035942,7.0261e-18
25.669,1.3406,0.89865,0.60238,0.03663,8.4947e-18
25.907,1.3432,0.90205,0.60581,0.037329,1.0261e-17
26.147,1.3457,0.90545,0.60923,0.038037,1.2382e-17
26.389,1.3482,0.90884,0.61266,0.038755,1.4928e-17
26.633,1.3507,0.91223,0.61609,0.039483,1.7982e-17
26.88,1.3532,0.91562,0.61952,0.040221,2.1639e-17
27.129,1.3557,0.919,0.62296,0.040969,2.6017e-17
27.38,1.3582,0.92237,0.62639,0.041727,3.1252e-17
27.634,1.3607,0.92574,0.62983,0.042495,3.7506e-17
27.89,1.3632,0.92911,0.63327,0.043273,4.4971e-17
28.148,1.3656,0.93247,0.63671,0.044062,5.3873e-17
28.409,1.3681,0.93583,0.64015,0.044861,6.4481e-17
28.672,1.3705,0.93919,0.64359,0.045671,7.7108e-17
28.938,1.373,0.94253,0.64704,0.046491,9.2127e-17
29.206,1.3754,0.94588,0.65049,0.047321,1.0998e-16
29.476,1.3778,0.94922,0.65393,0.048163,1.3117e-16
29.749,1.3803,0.95255,0.65738,0.049014,1.5631e-16
30.025,1.3827,0.95588,0.66083,0.049877,1.861e-16
30.303,1.3851,0.95921,0.66428,0.050751,2.2139e-16
30.583,1.3875,0.96253,0.66774,0.051635,2.6314e-16
30.867,1.3899,0.96584,0.67119,0.052531,3.125e-16
31.153,1.3922,0.96915,0.67464,0.053437,3.7081e-16
31.441,1.3946,0.97246,0.6781,0.054355,4.3963e-16
31.732,1.397,0.97576,0.68155,0.055283,5.2079e-16
32.026,1.3993,0.97905,0.68501,0.056223,6.1642e-16
32.323,1.4017,0.98234,0.68846,0.057174,7.29e-16
32.622,1.404,0.98563,0.69192,0.058137,8.6145e-16
32.924,1.4063,0.98891,0.69538,0.05911,1.0171e-15
33.229,1.4087,0.99218,0.69883,0.060096,1.1999e-15
33.537,1.411,0.99545,0.70229,0.061092,1.4145e-15
33.848,1.4133,0.99872,0.70575,0.062101,1.6661e-15
34.161,1.4156,1.002,0.70921,0.063121,1.9608e-15
34.478,1.4179,1.0052,0.71266,0.064152,2.3059e-15
34.797,1.4202,1.0085,0.71612,0.065195,2.7095e-15
35.119,1.4225,1.0117,0.71958,0.06625,3.1813e-15
35.445,1.4248,1.015,0.72303,0.067317,3.7324e-15
35.773,1.427,1.0182,0.72649,0.068396,4.3754e-15
36.104,1.4293,1.0214,0.72995,0.069486,5.1254e-15
36.439,1.4315,1.0246,0.7334,0.070589,5.9992e-15
36.776,1.4338,1.0279,0.73686,0.071703,7.0167e-15
37.117,1.436,1.0311,0.74031,0.07283,8.2004e-15
37.461,1.4382,1.0343,0.74376,0.073969,9.5767e-15
37.807,1.4405,1.0375,0.74722,0.07512,1.1175e-14
38.158,1.4427,1.0407,0.75067,0.076283,1.3031e-14
38.511,1.4449,1.0438,0.75412,0.077458,1.5184e-14
38.868,1.4471,1.047,0.75757,0.078646,1.768e-14
39.228,1.4493,1.0502,0.76102,0.079845,2.057e-14
39.591,1.4515,1.0534,0.76447,0.081058,2.3915e-14
39.958,1.4536,1.0565,0.76792,0.082282,2.7784e-14
40.328,1.4558,1.0597,0.77136,0.08352,3.2256e-14
40.701,1.458,1.0628,0.77481,0.084769,3.7421e-14
41.078,1.4601,1.066,0.77825,0.086031,4.3381e-14
41.459,1.4623,1.0691,0.78169,0.087306,5.0254e-14
41.843,1.4644,1.0723,0.78513,0.088593,5.8176e-14
42.23,1.4666,1.0754,0.78857,0.089893,6.7298e-14
42.622,1.4687,1.0785,0.792,0.091206,7.7796e-14
43.016,1.4708,1.0816,0.79544,0.092531,8.987e-14
43.415,1.4729,1.0847,0.79887,0.093869,1.0374e-13
