   1.3015787e+00   4.4947964e-02
   1.3027095e+00   4.4819763e-02
   1.3035216e+00   4.4727186e-02
   1.3041058e+00   4.4660318e-02
   1.3045267e+00   4.4612011e-02
   1.3048302e+00   4.4577105e-02
   1.3050492e+00   4.4551879e-02
   1.3054297e+00   4.4507984e-02
   1.3057041e+00   4.4476267e-02
   1.3061806e+00   4.4421086e-02
   1.3065240e+00   4.4381222e-02
   1.3067718e+00   4.4352417e-02
   1.3072021e+00   4.4302303e-02
   1.3075123e+00   4.4266100e-02
   1.3077361e+00   4.4239940e-02
   1.3081249e+00   4.4194428e-02
   1.3084053e+00   4.4161547e-02
   1.3088920e+00   4.4104356e-02
   1.3092428e+00   4.4063049e-02
   1.3094958e+00   4.4033208e-02
   1.3099351e+00   4.3981300e-02
   1.3102518e+00   4.3943809e-02
   1.3104803e+00   4.3916724e-02
   1.3108772e+00   4.3869610e-02
   1.3111633e+00   4.3835580e-02
   1.3116599e+00   4.3776403e-02
   1.3120177e+00   4.3733674e-02
   1.3122758e+00   4.3702811e-02
   1.3127238e+00   4.3649139e-02
   1.3130468e+00   4.3610383e-02
   1.3132797e+00   4.3582390e-02
   1.3136842e+00   4.3533706e-02
   1.3139759e+00   4.3498551e-02
   1.3144819e+00   4.3437434e-02
   1.3148465e+00   4.3393318e-02
   1.3151094e+00   4.3361461e-02
   1.3155658e+00   4.3306074e-02
   1.3158946e+00   4.3266092e-02
   1.3161318e+00   4.3237218e-02
   1.3165437e+00   4.3187016e-02
   1.3168405e+00   4.3150774e-02
   1.3173556e+00   4.3087789e-02
   1.3177265e+00   4.3042339e-02
   1.3179940e+00   4.3009527e-02
   1.3184582e+00   4.2952498e-02
   1.3187927e+00   4.2911344e-02
   1.3190339e+00   4.2881631e-02
   1.3194526e+00   4.2829984e-02
   1.3197544e+00   4.2792711e-02
   1.3202779e+00   4.2727955e-02
   1.3206549e+00   4.2681248e-02
   1.3209266e+00   4.2647537e-02
   1.3213982e+00   4.2588965e-02
   1.3217379e+00   4.2546714e-02
   1.3219829e+00   4.2516217e-02
   1.3224081e+00   4.2463224e-02
   1.3227144e+00   4.2424993e-02
   1.3229354e+00   4.2397396e-02
   1.3233191e+00   4.2349437e-02
   1.3235956e+00   4.2314834e-02
   1.3240754e+00   4.2254732e-02
   1.3244209e+00   4.2211394e-02
   1.3246701e+00   4.2180122e-02
   1.3251025e+00   4.2125800e-02
   1.3254140e+00   4.2086625e-02
   1.3256386e+00   4.2058354e-02
   1.3260286e+00   4.2009238e-02
   1.3263097e+00   4.1973813e-02
   1.3267972e+00   4.1912308e-02
   1.3271483e+00   4.1867977e-02
   1.3274014e+00   4.1836000e-02
   1.3278405e+00   4.1780473e-02
   1.3281569e+00   4.1740445e-02
   1.3283850e+00   4.1711568e-02
   1.3287809e+00   4.1661417e-02
   1.3290662e+00   4.1625259e-02
   1.3295610e+00   4.1562511e-02
   1.3299172e+00   4.1517308e-02
   1.3301740e+00   4.1484712e-02
   1.3306195e+00   4.1428137e-02
   1.3309404e+00   4.1387374e-02
   1.3311717e+00   4.1357975e-02
   1.3315731e+00   4.1306941e-02
   1.3318624e+00   4.1270162e-02
   1.3323639e+00   4.1206370e-02
   1.3327250e+00   4.1160442e-02
   1.3329851e+00   4.1127337e-02
   1.3334365e+00   4.1069908e-02
   1.3337615e+00   4.1028551e-02
   1.3339958e+00   4.0998736e-02
   1.3344023e+00   4.0947004e-02
   1.3346952e+00   4.0909742e-02
   1.3352029e+00   4.0845150e-02
   1.3355683e+00   4.0798677e-02
   1.3358316e+00   4.0765196e-02
   1.3362883e+00   4.0707147e-02
   1.3366171e+00   4.0665370e-02
   1.3368541e+00   4.0635268e-02
   1.3372653e+00   4.0583063e-02
   1.3375615e+00   4.0545483e-02
   1.3380748e+00   4.0480386e-02
   1.3384442e+00   4.0433585e-02
   1.3387103e+00   4.0399888e-02
   1.3391718e+00   4.0341502e-02
   1.3395040e+00   4.0299514e-02
   1.3397434e+00   4.0269275e-02
   1.3401588e+00   4.0216868e-02
   1.3404579e+00   4.0179168e-02
   1.3409762e+00   4.0113917e-02
   1.3413491e+00   4.0067049e-02
   1.3416178e+00   4.0033325e-02
   1.3420835e+00   3.9974939e-02
   1.3424187e+00   3.9932987e-02
   1.3426603e+00   3.9902794e-02
   1.3430793e+00   3.9850503e-02
   1.3433810e+00   3.9812919e-02
   1.3439037e+00   3.9747930e-02
   1.3442797e+00   3.9701300e-02
   1.3445505e+00   3.9667774e-02
   1.3450200e+00   3.9609784e-02
   1.3453578e+00   3.9568160e-02
   1.3456012e+00   3.9538226e-02
   1.3460234e+00   3.9486428e-02
   1.3463273e+00   3.9449235e-02
   1.3468538e+00   3.9384996e-02
   1.3472324e+00   3.9338963e-02
   1.3475051e+00   3.9305898e-02
   1.3479777e+00   3.9248769e-02
   1.3483177e+00   3.9207813e-02
   1.3485627e+00   3.9178385e-02
   1.3489874e+00   3.9127520e-02
   1.3492932e+00   3.9091039e-02
   1.3498228e+00   3.9028118e-02
   1.3502036e+00   3.8983099e-02
   1.3504778e+00   3.8950801e-02
   1.3509530e+00   3.8895069e-02
   1.3512948e+00   3.8855176e-02
   1.3515410e+00   3.8826544e-02
   1.3519679e+00   3.8777119e-02
   1.3522751e+00   3.8741722e-02
   1.3528072e+00   3.8680775e-02
   1.3531897e+00   3.8637252e-02
   1.3534651e+00   3.8606072e-02
   1.3539422e+00   3.8552359e-02
   1.3542854e+00   3.8513984e-02
   1.3545326e+00   3.8486479e-02
   1.3549611e+00   3.8439077e-02
