   0.0000000e+00   1.2045402e+01
   4.0103356e-02   1.2045402e+01
   4.0206979e-02   1.2045360e+01
   4.0310870e-02   1.2045372e+01
   4.0415030e-02   1.2045373e+01
   4.0519458e-02   1.2045384e+01
   4.0624157e-02   1.2045389e+01
   4.0729126e-02   1.2045394e+01
   4.0834366e-02   1.2045393e+01
   4.0939878e-02   1.2045405e+01
   4.1045663e-02   1.2045408e+01
   4.1151721e-02   1.2045416e+01
   4.1258053e-02   1.2045429e+01
   4.1364660e-02   1.2045431e+01
   4.1471543e-02   1.2045441e+01
   4.1578701e-02   1.2045449e+01
   4.1686137e-02   1.2045452e+01
   4.1793850e-02   1.2045453e+01
   4.1901841e-02   1.2045462e+01
   4.2010112e-02   1.2045471e+01
   4.2118662e-02   1.2045479e+01
   4.2227493e-02   1.2045484e+01
   4.2336605e-02   1.2045490e+01
   4.2445999e-02   1.2045499e+01
   4.2555675e-02   1.2045507e+01
   4.2665635e-02   1.2045510e+01
   4.2775879e-02   1.2045517e+01
   4.2886408e-02   1.2045522e+01
   4.2997223e-02   1.2045535e+01
   4.3108324e-02   1.2045543e+01
   4.3219712e-02   1.2045547e+01
   4.3331388e-02   1.2045556e+01
   4.3443352e-02   1.2045564e+01
   4.3555606e-02   1.2045571e+01
   4.3668149e-02   1.2045576e+01
   4.3780984e-02   1.2045586e+01
   4.3894110e-02   1.2045595e+01
   4.4007529e-02   1.2045604e+01
   4.4121240e-02   1.2045603e+01
   4.4235245e-02   1.2045613e+01
   4.4349545e-02   1.2045622e+01
   4.4464141e-02   1.2045624e+01
   4.4579032e-02   1.2045634e+01
   4.4694220e-02   1.2045635e+01
   4.4809706e-02   1.2045647e+01
   4.4925491e-02   1.2045654e+01
   4.5041574e-02   1.2045663e+01
   4.5157958e-02   1.2045673e+01
   4.5274642e-02   1.2045682e+01
   4.5391628e-02   1.2045686e+01
   4.5508916e-02   1.2045691e+01
   4.5626507e-02   1.2045701e+01
   4.5744402e-02   1.2045707e+01
   4.5862601e-02   1.2045716e+01
   4.5981106e-02   1.2045725e+01
   4.6099917e-02   1.2045734e+01
   4.6219036e-02   1.2045742e+01
   4.6338462e-02   1.2045752e+01
   4.6458196e-02   1.2045757e+01
   4.6578240e-02   1.2045766e+01
   4.6698594e-02   1.2045770e+01
   4.6819260e-02   1.2045782e+01
   4.6940237e-02   1.2045786e+01
   4.7061526e-02   1.2045798e+01
   4.7183129e-02   1.2045802e+01
   4.7305046e-02   1.2045816e+01
   4.7427279e-02   1.2045824e+01
   4.7549827e-02   1.2045826e+01
   4.7672692e-02   1.2045841e+01
   4.7795874e-02   1.2045852e+01
   4.7919374e-02   1.2045858e+01
   4.8043194e-02   1.2045860e+01
   4.8167334e-02   1.2045873e+01
   4.8291794e-02   1.2045882e+01
   4.8416576e-02   1.2045888e+01
   4.8541681e-02   1.2045901e+01
   4.8667108e-02   1.2045902e+01
   4.8792860e-02   1.2045917e+01
   4.8918937e-02   1.2045930e+01
   4.9045340e-02   1.2045932e+01
   4.9172069e-02   1.2045943e+01
   4.9299125e-02   1.2045948e+01
   4.9426510e-02   1.2045962e+01
   4.9554225e-02   1.2045971e+01
   4.9682269e-02   1.2045977e+01
   4.9810644e-02   1.2045988e+01
