1,2.4861
2,1.0236
3,1.3119
4,1.1294
5,0.92561
6,1.068
7,0.89143
8,0.58601
9,0.7042
10,0.25643
11,0.28087
12,0.14633
13,0.12204
14,0.1013
15,0.071884
16,0.062563
17,0.07264
18,0.06073
19,0.044522
20,0.025201
21,0.043821
22,0.041169
23,0.029449
24,0.023783
25,0.021207
26,0.018016
27,0.014128
28,0.014191
29,0.012527
30,0.010379
31,0.0096937
32,0.0070606
33,0.0079837
34,0.0052887
35,0.0044229
36,0.0043601
37,0.0038478
38,0.0029493
39,0.002286
40,0.0029362
41,0.001745
42,0.0014298
43,0.0012673
44,0.00094781
45,0.00090562
46,0.00065616
47,0.00070179
48,0.00048645
49,0.00039628
50,0.00034993
51,0.00024661
52,0.00024069
53,0.00020281
54,0.00015687
55,0.00013114
56,9.7807e-05
57,8.8155e-05
58,6.2046e-05
59,5.271e-05
60,4.098e-05
61,2.9956e-05
62,2.7445e-05
63,2.0681e-05
64,1.6548e-05
65,1.1818e-05
66,1.1186e-05
67,7.7398e-06
68,5.1811e-06
69,4.2309e-06
70,3.3443e-06
71,2.2675e-06
72,1.557e-06
73,1.1754e-06
74,8.751e-07
