1,2.3354
2,3.0643
3,0.58524
4,0.25905
5,0.22676
6,0.11986
7,0.075074
8,0.067271
9,0.048521
10,0.036447
11,0.038996
12,0.016747
13,0.017647
14,0.011971
15,0.011516
16,0.008521
17,0.0074901
18,0.004556
19,0.0038321
20,0.0027212
21,0.0020553
22,0.0019205
23,0.0013131
24,0.00094534
25,0.00064006
26,0.00056286
27,0.0003099
28,0.00029902
29,0.00020216
30,0.0001663
31,9.0308e-05
32,6.562e-05
33,3.8425e-05
34,2.9339e-05
35,2.062e-05
36,1.3371e-05
37,9.2955e-06
38,5.4688e-06
39,4.0528e-06
40,2.3747e-06
41,1.8255e-06
42,1.1848e-06
43,7.605e-07
