1,7.2196
2,1.6491
3,0.99678
4,0.65268
5,0.48488
6,0.40467
7,0.35802
8,0.26949
9,0.22004
10,0.20494
11,0.17655
12,0.17426
13,0.14797
14,0.12913
15,0.12072
16,0.11228
17,0.10975
18,0.096701
19,0.093126
20,0.084822
21,0.075408
22,0.069476
23,0.066881
24,0.064067
25,0.064844
26,0.056966
27,0.061425
28,0.054143
29,0.053575
30,0.056458
31,0.05165
32,0.047519
33,0.044239
34,0.035457
35,0.036454
36,0.036186
37,0.032223
38,0.031208
39,0.0292
40,0.027973
41,0.027163
42,0.026239
43,0.025818
44,0.026221
45,0.024614
46,0.025236
47,0.023743
48,0.023625
49,0.024971
50,0.026105
51,0.025309
52,0.023696
53,0.021118
54,0.023005
55,0.021555
56,0.022955
57,0.026481
58,0.02263
59,0.020088
60,0.019655
61,0.018332
62,0.017854
63,0.016773
64,0.018195
65,0.019617
66,0.019693
67,0.016333
68,0.016423
69,0.016365
70,0.015533
71,0.01636
72,0.016447
73,0.015006
74,0.01555
75,0.015089
76,0.017449
77,0.018063
78,0.019604
79,0.017812
80,0.015917
81,0.015393
82,0.017112
83,0.018093
84,0.017135
85,0.017823
86,0.018309
87,0.014465
88,0.014092
89,0.012233
90,0.010896
91,0.011037
92,0.011788
93,0.012153
94,0.012425
95,0.012485
96,0.01354
97,0.011724
98,0.011508
99,0.013081
100,0.011414
101,0.010927
102,0.012065
103,0.010463
104,0.0087995
105,0.0087459
106,0.0072478
107,0.006551
108,0.0056489
109,0.005896
110,0.0055752
111,0.0055824
112,0.0048173
113,0.0058265
114,0.005747
115,0.0052396
116,0.0050745
117,0.0048668
118,0.0046767
119,0.0048588
120,0.0043321
121,0.0035027
122,0.0030879
123,0.0032751
124,0.0030581
125,0.0027702
126,0.0029113
127,0.0024496
128,0.0031427
129,0.0024172
130,0.0021133
131,0.0018842
132,0.0020807
133,0.0021513
134,0.0019263
135,0.0017762
136,0.0015929
137,0.0014249
138,0.0014961
139,0.0011528
140,0.0010162
141,0.0010383
142,0.0010787
143,0.0011522
144,0.0013161
145,0.0012209
146,0.00086054
147,0.00079874
148,0.0008423
149,0.00088851
150,0.00071744
151,0.00052985
152,0.0005558
153,0.00051545
154,0.00052652
155,0.00048239
156,0.00044544
157,0.00036317
158,0.00027142
159,0.00020334
160,0.00028118
161,0.00031579
162,0.00022175
163,0.00023552
164,0.00021769
165,0.0001866
166,0.00014865
167,0.0001294
168,0.00013337
169,0.00012138
170,9.1962e-05
171,8.2049e-05
172,7.6486e-05
173,6.9622e-05
174,6.1224e-05
175,2.8704e-05
176,2.088e-05
177,1.0158e-05
178,5.5671e-06
179,3.802e-06
180,1.508e-06
181,1.0975e-06
182,4.3936e-07
