1,1.0765
2,1.4117
3,2.1212
4,0.87679
5,0.38677
6,0.26135
7,0.14316
8,0.15872
9,0.12054
10,0.16306
11,0.1334
12,0.16993
13,0.14133
14,0.18038
15,0.14226
16,0.13821
17,0.093345
18,0.092267
19,0.07276
20,0.079049
21,0.06217
22,0.065631
23,0.057493
24,0.066489
25,0.056914
26,0.054462
27,0.044134
28,0.040457
29,0.038657
30,0.029324
31,0.023672
32,0.017553
33,0.017527
34,0.013308
35,0.011999
36,0.010198
37,0.0071959
38,0.0079186
39,0.005503
40,0.0066832
41,0.0060199
42,0.004916
43,0.0050014
44,0.0044695
45,0.0042481
46,0.005245
47,0.004618
48,0.0040878
49,0.0050892
50,0.0045382
51,0.0041108
52,0.0053165
53,0.0038956
54,0.0041368
55,0.0029369
56,0.0016736
57,0.0011521
58,0.0011708
59,0.0012357
60,0.0012552
61,0.00076656
62,0.00036468
63,0.000245
64,0.00017116
65,0.00014116
66,9.7479e-05
67,8.8609e-05
68,7.4224e-05
69,6.0187e-05
70,6.8228e-05
71,5.6102e-05
72,4.5281e-05
73,4.7245e-05
74,3.5084e-05
75,3.3568e-05
76,3.1134e-05
77,1.7819e-05
78,1.3031e-05
79,1.3146e-05
80,6.8163e-06
81,4.4782e-06
82,5.3496e-06
83,4.4942e-06
84,2.8009e-06
85,2.6597e-06
86,2.8907e-06
87,2.1001e-06
88,1.9496e-06
89,1.4077e-06
90,8.735e-07
