1,0.00033569
2,3.5364e-05
3,2.8861e-06
4,3.1405e-07
5,2.778e-08
6,2.8842e-09
7,2.2125e-10
8,0.0064688
9,0.0013595
10,0.00053012
11,0.00015962
12,1.8898e-05
13,4.78e-06
14,8.3665e-07
15,2.0555e-07
16,5.5003e-08
17,8.7862e-09
18,1.9503e-09
19,0.00758
20,0.0015709
21,0.00033741
22,6.8909e-05
23,8.6447e-06
24,2.2697e-06
25,4.6003e-07
26,8.9714e-08
27,1.9538e-08
28,3.4442e-09
29,0.0032789
30,0.00071688
31,0.00015323
32,3.4081e-05
33,4.7854e-06
34,1.0814e-06
35,1.5534e-07
36,2.7045e-08
37,5.9855e-09
38,8.33e-10
