1,0.0052616
2,0.0010854
3,0.00054099
4,0.000174
5,2.9144e-05
6,2.3777e-05
7,2.7602e-06
8,1.6234e-06
9,1.9627e-07
10,6.5898e-08
11,1.1408e-08
12,5.3167e-09
13,6.7677e-10
14,0.041824
15,0.015619
16,0.0086418
17,0.0038258
18,0.0015796
19,0.00071831
20,0.00026136
21,6.5329e-05
22,4.2207e-05
23,1.8563e-05
24,5.3371e-06
25,4.1043e-06
26,6.4185e-07
27,4.7586e-07
28,9.6186e-08
29,3.457e-08
30,0.45757
31,0.28827
32,0.22065
33,0.044851
34,0.012788
35,0.010074
36,0.0071075
37,0.0046862
38,0.0038232
39,0.0029764
40,0.0019103
41,0.00079343
42,0.00050563
43,0.00029533
44,0.0001402
45,0.00011237
46,4.347e-05
47,2.91e-05
48,6.8488e-06
49,4.0512e-06
50,1.0711e-06
51,3.008e-07
52,4.635
53,3.2
54,2.6142
55,0.50131
56,0.10404
57,0.0489
58,0.0475
59,0.039401
60,0.052822
61,0.01329
62,0.014283
63,0.0070371
64,0.0075111
65,0.0021602
66,0.0023345
67,0.00021015
68,0.00011494
69,2.6239e-05
70,3.3166e-06
